username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
LeoJarBar;2016/01/01 09:29;0;0;"Buenos días infeliz @EnriquePenalosa , ya repartió la ciudad? Ya tiene el discurso listo con el q va acabar con Bogotá?";;@EnriquePenalosa;;"682931721067753472";https://twitter.com/LeoJarBar/status/682931721067753472
ValeAyala2012;2016/01/01 09:29;0;0;"@JhonHenryR @EnriquePenalosa supuestamente lo mando a hacer en Estados Unidos pero esa platica se perdió. Que vaina tan fea y mal hecha.";;@JhonHenryR @EnriquePenalosa;;"682931697042718720";https://twitter.com/ValeAyala2012/status/682931697042718720
Oexap;2016/01/01 09:29;0;0;"Donde a @EnriquePenalosa le vaya mal Bogotá se José (como siempre) pero a @manolitosalazar le da un yeyo, q publicidad tan brava hoy!";;@EnriquePenalosa @manolitosalazar;;"682931605070032896";https://twitter.com/Oexap/status/682931605070032896
larepuvlica;2016/01/01 09:28;1;11;"Los mejores deseos a @EnriquePenalosa en esta etapa que comienza. No pude asistir a la posesión, pero desde la distancia se le acompaña.";;@EnriquePenalosa;;"682931518243651584";https://twitter.com/larepuvlica/status/682931518243651584
UnJuanLozano;2016/01/01 09:28;0;0;"Comienzan los juegos del hambre patrocinados por @EnriquePenalosa y @JuanManSantos sólo espero que el país los destituya antes de fin de año";;@EnriquePenalosa @JuanManSantos;;"682931456679763969";https://twitter.com/UnJuanLozano/status/682931456679763969
CifuentesNando;2016/01/01 09:28;5;10;"Dispuesta la plaza de Bolívar para la posesión de @EnriquePenalosa como Alcalde de Bogotá #BogotaMejorParaTodospic.twitter.com/2MDAj5E58E";Bogotá, D.C., Colombia;@EnriquePenalosa;#BogotaMejorParaTodospic;"682931378414088192";https://twitter.com/CifuentesNando/status/682931378414088192
FJacobsenA;2016/01/01 09:25;0;0;"Exitos @EnriquePenalosa. Todos los ciudadanos de BOG debemos asumir con determinación la responsabilidad de contribuir al cambio de BOG.";;@EnriquePenalosa;;"682930582284857344";https://twitter.com/FJacobsenA/status/682930582284857344
gaboyoyo11;2016/01/01 09:24;3;12;"El día llegó, todo listo. #BogotáMejorParaTodos @EnriquePenalosa pic.twitter.com/gLIci5MdeU";;@EnriquePenalosa;#Bogot;"682930392769400833";https://twitter.com/gaboyoyo11/status/682930392769400833
merimotion;2016/01/01 09:24;0;0;"Bendecidos días Bogotanos... Ojalá y esta dicha mejore con @EnriquePenalosa pic.twitter.com/hnqb8LCLSV";Bogotá, D.C., Colombia;@EnriquePenalosa;;"682930296942129152";https://twitter.com/merimotion/status/682930296942129152
emauricio21;2016/01/01 09:21;0;0;"El hecho q @EnriquePenalosa no invitara a su posesión a @petrogustavo es señal del fin de las políticas sociales en Bogotá @CaracolRadio";Bogotá, D.C., Colombia;@EnriquePenalosa @petrogustavo @CaracolRadio;;"682929592378748929";https://twitter.com/emauricio21/status/682929592378748929
GRUNGE1985;2016/01/01 09:20;0;0;"@Yguanodonte @EnriquePenalosa la ciudad más próspera de Colombiano es Medellin y de lejos, por alcaldes buenos y trabajadores.";;@Yguanodonte @EnriquePenalosa;;"682929390204878848";https://twitter.com/GRUNGE1985/status/682929390204878848
alyhossmann;2016/01/01 09:19;0;0;"@vicdurcas @EnriquePenalosa PARA TODAS LAS RATAS POLÍTICAS! pic.twitter.com/voIWtR4LYm";;@vicdurcas @EnriquePenalosa;;"682929222860455936";https://twitter.com/alyhossmann/status/682929222860455936
DignidadPopular;2016/01/01 09:19;0;0;"@EnriquePenalosa Alcalde bienvenido haremos oposición crítica a cada intento de su parte de romper lo social. No más cemento.";;@EnriquePenalosa;;"682929067138637824";https://twitter.com/DignidadPopular/status/682929067138637824
dani3Lucas;2016/01/01 09:17;0;1;"Bogotá no amanece siendo una mejor ciudad, pero día tras día @EnriquePenalosa hará algo para que vivamos mejor https://twitter.com/luciabastidasu/status/682905504629260288 …";;@EnriquePenalosa;;"682928692474081280";https://twitter.com/dani3Lucas/status/682928692474081280
Man_doble;2016/01/01 09:17;0;0;"¿ a qué horas se posesiona @EnriquePenalosa ?";;@EnriquePenalosa;;"682928640263323650";https://twitter.com/Man_doble/status/682928640263323650
JohnAlba92;2016/01/01 09:16;0;0;"Bienvenido @EnriquePenalosa a la alcaldía de la mejor ciudad del país. Confiamos en ud y en su gestión.";;@EnriquePenalosa;;"682928448118112256";https://twitter.com/JohnAlba92/status/682928448118112256
elmanuelillo87;2016/01/01 09:14;0;0;"Alcalde @EnriquePenalosa no voté por usted, pero confío en que hará algo bueno por mi ciudad que tanto lo necesita. Gracias!!";;@EnriquePenalosa;;"682927949281136640";https://twitter.com/elmanuelillo87/status/682927949281136640
escallonlloreda;2016/01/01 09:14;0;1;"@Cerocarreta @EnriquePenalosa El gran reto: recuperar a Bogotá @escallonlloreda";;@Cerocarreta @EnriquePenalosa @escallonlloreda;;"682927924517928960";https://twitter.com/escallonlloreda/status/682927924517928960
JhonHenryR;2016/01/01 09:14;0;5;"Un cursito en el SENA a @EnriquePenalosa para ser más creativo, ese logo para su administación está horrible.";Bogotá, D.C., Colombia;@EnriquePenalosa;;"682927921045049350";https://twitter.com/JhonHenryR/status/682927921045049350
Oexap;2016/01/01 09:14;0;0;"Aplica para todo el circo q viene ahora con @EnriquePenalosa https://twitter.com/cristianturdera/status/682919668298952704 …";;@EnriquePenalosa;;"682927861532090368";https://twitter.com/Oexap/status/682927861532090368
tabogo63;2016/01/01 09:13;0;0;"@carlosfgalan @EnriquePenalosa @VLADDO @matadoreltiempo @RSilvaRomero @HELIODOPTERO original el bolardos Peñalosahttps://twitter.com/matadoreltiempo/status/682608587055718400 …";;@carlosfgalan @EnriquePenalosa @VLADDO @matadoreltiempo @RSilvaRomero @HELIODOPTERO;;"682927537844957184";https://twitter.com/tabogo63/status/682927537844957184
rafasalamanca;2016/01/01 09:12;0;1;"@JaimeCastroC Feliz primer día sin @petrogustavo. Se respira nuevo aire". Muchos Éxitos @EnriquePenalosa";;@JaimeCastroC @petrogustavo @EnriquePenalosa;;"682927430496038912";https://twitter.com/rafasalamanca/status/682927430496038912
ValeAyala2012;2016/01/01 09:12;0;0;"@AlejoLeal_ @Roberto_Cardona @EnriquePenalosa Si ustedes vivieron el primer período de este tipo sabrá que fue un desastre. Mire las losas";;@AlejoLeal_ @Roberto_Cardona @EnriquePenalosa;;"682927396014657536";https://twitter.com/ValeAyala2012/status/682927396014657536
bogotaampm;2016/01/01 09:12;0;0;"No asistiré x viaje al viejo continente q empiezo hoy, a posesion d @EnriquePenalosa, pero d corazón confió q Bogotá será mejor para todos.";;@EnriquePenalosa;;"682927368596500481";https://twitter.com/bogotaampm/status/682927368596500481
CifuentesNando;2016/01/01 09:12;0;1;"Bogotá a esta hora. Camino a la posesión de @EnriquePenalosa como alcalde #BogotaMejorParaTodospic.twitter.com/4ntCOTKMmW";Bogotá, D.C., Colombia;@EnriquePenalosa;#BogotaMejorParaTodospic;"682927360509906944";https://twitter.com/CifuentesNando/status/682927360509906944
ValeAyala2012;2016/01/01 09:12;0;0;"@Roberto_Cardona @EnriquePenalosa Ah pues lamento Desilusionarlo pero lo defraudará empezando porque no hará el Metro.";;@Roberto_Cardona @EnriquePenalosa;;"682927294176952320";https://twitter.com/ValeAyala2012/status/682927294176952320
Cerocarreta;2016/01/01 09:11;20;15;"A @EnriquePenalosa muchos éxitos en su gestión. Hay una gran expectativa de los bogotanos. pic.twitter.com/3lAN4PLLj5";;@EnriquePenalosa;;"682927107832414208";https://twitter.com/Cerocarreta/status/682927107832414208
patov77;2016/01/01 09:08;0;0;"@EnriquePenalosa Estando en Mexico DF, su cantidad de parques tan hermosos hacen ésta ciudad algo muy especial, que parques!! Me da envidia";;@EnriquePenalosa;;"682926329751154688";https://twitter.com/patov77/status/682926329751154688
AlejoLeal_;2016/01/01 09:08;0;1;"@Roberto_Cardona @ValeAyala2012 @EnriquePenalosa esperemos que no nos haga quedar mal porque yo también le creó...";;@Roberto_Cardona @ValeAyala2012 @EnriquePenalosa;;"682926325385052161";https://twitter.com/AlejoLeal_/status/682926325385052161
DrRenopla13579;2016/01/01 09:08;7;6;"#PetroSeFue, por favor alcalde @EnriquePenalosa revise que no le haya dejado una mina antipersona en el palacio de Lievano. @petrogustavo";;@EnriquePenalosa @petrogustavo;#PetroSeFue;"682926286231179264";https://twitter.com/DrRenopla13579/status/682926286231179264
ValeAyala2012;2016/01/01 09:05;0;0;"@Roberto_Cardona @EnriquePenalosa Jajaja y tu le crees a este yupi? Empezó mal sinceramente lo que le espera no será nada fácil.";;@Roberto_Cardona @EnriquePenalosa;;"682925492681453568";https://twitter.com/ValeAyala2012/status/682925492681453568
taxelectricos;2016/01/01 09:05;2;0;"#TaxisElectricosBogota da la bienvenida a #BogotaMejorParaTodos quien inicia hoy con el Alcalde @EnriquePenalosa pic.twitter.com/qAyN5dN9Qy";;@EnriquePenalosa;#TaxisElectricosBogota #BogotaMejorParaTodos;"682925491892940800";https://twitter.com/taxelectricos/status/682925491892940800
patov77;2016/01/01 09:04;0;0;"@EnriquePenalosa Feliz año! Que su experiencia lo ilumine,le de la sabiduría y fortaleza para sacar a Bogotá de éste hueco.BOGOTA";;@EnriquePenalosa;;"682925272690118657";https://twitter.com/patov77/status/682925272690118657
lapinedita;2016/01/01 09:02;1;0;"@EnriquePenalosa papito que Dios me lo bendiga y me lo guíe bien. No voté por usted pero confío que lo hará muy bien!";;@EnriquePenalosa;;"682924771215077376";https://twitter.com/lapinedita/status/682924771215077376
JS_Sanchez;2016/01/01 09:02;0;0;"#ChaoPetro #PetroYaSeVa Bogotá inicia 2016 con verdadero cambio.Bienvenido @EnriquePenalosa #BogotaMejorParaTodospic.twitter.com/nS1YXC4QCd";;@EnriquePenalosa;#ChaoPetro #PetroYaSeVa #BogotaMejorParaTodospic;"682924745050996736";https://twitter.com/JS_Sanchez/status/682924745050996736
sescotorres;2016/01/01 09:01;0;0;"@EnriquePenalosa Ya se puede cambiar la carrera 11 y dejarla toda hacia el sur, no? Hágale...";;@EnriquePenalosa;;"682924531548303361";https://twitter.com/sescotorres/status/682924531548303361
gabopena;2016/01/01 09:00;0;0;"@ElManQueSea @EnriquePenalosa compa, en serio, no es el que queria, pero dejali sentar. Hablar de revocatoria es insulso, quita argumentos.";;@ElManQueSea @EnriquePenalosa;;"682924237733130240";https://twitter.com/gabopena/status/682924237733130240
YESIDRUIZ;2016/01/01 08:56;0;0;"Veo un airé nuevo en Bogotá hoy llega un nuevo momento de esperanza para está mi ciudad. Dios lo guíe @EnriquePenalosa";;@EnriquePenalosa;;"682923350075830272";https://twitter.com/YESIDRUIZ/status/682923350075830272
jorgegarcia338;2016/01/01 08:54;0;0;"No creo que con @EnriquePenalosa hayan haditas del bosque y cisnes en Bogotá. Pero habrá un poquito más de orden y eso ya es ganancia.";;@EnriquePenalosa;;"682922914165854209";https://twitter.com/jorgegarcia338/status/682922914165854209
paulygui;2016/01/01 08:53;0;1;"@ElMetacho_ @EnriquePenalosa metacho como siempre y sus ganas de formar bardo y expresarse jajajajajajaja";;@ElMetacho_ @EnriquePenalosa;;"682922718942093312";https://twitter.com/paulygui/status/682922718942093312
jlcarrenos;2016/01/01 08:53;0;1;"@ELTIEMPO @EnriquePenalosa si embolato el metro de frente sin posesionarse, no me quiero imaginar la administración que hoy comienza.";;@ELTIEMPO @EnriquePenalosa;;"682922657407434752";https://twitter.com/jlcarrenos/status/682922657407434752
yesonmanu;2016/01/01 08:51;0;0;"@manolitosalazar @EnriquePenalosa hoy se frotan las manos, vuelven los negocios";;@manolitosalazar @EnriquePenalosa;;"682922146256044032";https://twitter.com/yesonmanu/status/682922146256044032
orpean;2016/01/01 08:49;0;0;"@EnriquePenalosa Muchos Bogotanos estamos esperando que coloque la casa en orden. Estoy expectante y motivado por su segundo período.";;@EnriquePenalosa;;"682921697486438400";https://twitter.com/orpean/status/682921697486438400
Jorgehba;2016/01/01 08:46;0;0;"Saludo especial a @EnriquePenalosa @carlosfgalan @EquipoxBogota. Bienvenida esta necesaria nueva administración.";;@EnriquePenalosa @carlosfgalan @EquipoxBogota;;"682920920760082432";https://twitter.com/Jorgehba/status/682920920760082432
AS_BIZARRO;2016/01/01 08:46;0;0;"@petrogustavo @Caidadelatorre ahí sino sale @German_Vargas posando con casco nuevo para la foto d hacer politiquería. Pilas @EnriquePenalosa";;@petrogustavo @Caidadelatorre @German_Vargas @EnriquePenalosa;;"682920771048620033";https://twitter.com/AS_BIZARRO/status/682920771048620033
davidnorecuador;2016/01/01 08:45;0;0;"@RevistaSemana @EnriquePenalosa Perfecto, eso de meterle el arcoíris a todo con ese cuento de la inclusión ya sabe a cacho.";;@RevistaSemana @EnriquePenalosa;;"682920475526180864";https://twitter.com/davidnorecuador/status/682920475526180864
Angelitaprensa;2016/01/01 08:44;0;1;"Iniciamos el año trabajando y con nuevos alcaldes y gobernadores. A las 11 am @CABLENOTICIAS transmitirá la posesión de @EnriquePenalosa";;@CABLENOTICIAS @EnriquePenalosa;;"682920428810166272";https://twitter.com/Angelitaprensa/status/682920428810166272
Zamir0290;2016/01/01 08:44;0;0;"Buenos días señor Alcalde, éxitos en su nueva administración @EnriquePenalosa";;@EnriquePenalosa;;"682920323902238720";https://twitter.com/Zamir0290/status/682920323902238720
josewien;2016/01/01 08:44;0;0;"@EnriquePenalosa que esta agenda perdure 12 años con usted y sus sucesores https://twitter.com/enriquepenalosa/status/682631851719159808 …";;@EnriquePenalosa;;"682920267543347200";https://twitter.com/josewien/status/682920267543347200
TAVITO1984;2016/01/01 08:43;0;1;"@ELTIEMPO @EnriquePenalosa ojala no salga un fiasco y sea más hechos que palabras";Fusagasugá, Colombia;@ELTIEMPO @EnriquePenalosa;;"682920159384842240";https://twitter.com/TAVITO1984/status/682920159384842240
josewien;2016/01/01 08:43;0;0;"Hoy comienza excelente gestión con @EnriquePenalosa . Mis mejores deseos y mi compromiso ciudadano. https://twitter.com/enriquepenalosa/status/682631851719159808 …";;@EnriquePenalosa;;"682920089444855808";https://twitter.com/josewien/status/682920089444855808
holguerrangel;2016/01/01 08:43;0;0;"Gracias 2016 empezamos bien! @Bogota_DC desde hoy sin @petrogustavo hoy empieza el cambio @EnriquePenalosa !!!";;@Bogota_DC @petrogustavo @EnriquePenalosa;;"682920056662155264";https://twitter.com/holguerrangel/status/682920056662155264
fmedina_rey;2016/01/01 08:42;0;0;"@EnriquePenalosa @carlosfgalan @vegayef @MiguelUribeT Bogota inicia nueva fuerza ciudadana Todos #RECUPEREMOS BOGOTA";;@EnriquePenalosa @carlosfgalan @vegayef @MiguelUribeT;#RECUPEREMOS;"682919855167778816";https://twitter.com/fmedina_rey/status/682919855167778816
UnTipicoTipito;2016/01/01 08:41;0;0;"Oye @EnriquePenalosa te felicito de corazón, Bogotá amaneció espectacular, cero trancones, eres lo MÁS.";;@EnriquePenalosa;;"682919689908039681";https://twitter.com/UnTipicoTipito/status/682919689908039681
Bebeco04;2016/01/01 08:41;0;0;"@EnriquePenalosa Es un Loco excluyente , tal como pretende gobernar la ciudad";;@EnriquePenalosa;;"682919658215895040";https://twitter.com/Bebeco04/status/682919658215895040
jsmarquezr;2016/01/01 08:41;1;0;"Hoy empieza el renacimiento de Bogotá después de varios años de gobiernos nefastos. Muchos éxitos a @EnriquePenalosa";;@EnriquePenalosa;;"682919640947933185";https://twitter.com/jsmarquezr/status/682919640947933185
FreddyGarSciaCO;2016/01/01 08:41;3;1;"No olvidar Dr. @EnriquePenalosa... #ProhibidoOlvidar @NoticiasRCN @NoticiasCaracol @CaracolRadio @rcnlaradio @J0MAGA https://twitter.com/EquipoxBogota/status/656086486811594753 …";Bogotá, D.C., Colombia;@EnriquePenalosa @NoticiasRCN @NoticiasCaracol @CaracolRadio @rcnlaradio @J0MAGA;#ProhibidoOlvidar;"682919614733529088";https://twitter.com/FreddyGarSciaCO/status/682919614733529088
yccpedro;2016/01/01 08:41;4;1;"Que bueno ver a @EnriquePenalosa valorando activos ocultos de #Bogotá como sus aves - #AvistamientodeAves genera US$84 billones";;@EnriquePenalosa;#Bogot #AvistamientodeAves;"682919542524391424";https://twitter.com/yccpedro/status/682919542524391424
MarioGalanGalan;2016/01/01 08:40;1;0;"Estaré incondicional apoyando a @EnriquePenalosa y su Gob. para lograr una #BogotaMejorParaTodos";;@EnriquePenalosa;#BogotaMejorParaTodos;"682919298105487360";https://twitter.com/MarioGalanGalan/status/682919298105487360
ValeAyala2012;2016/01/01 08:39;0;0;"@soydavidrc David, recuerda que hoy Bogota tiene nuevo Alcalde y se llama @EnriquePenalosa no creo que ayude mucho pero que sepa.";;@soydavidrc @EnriquePenalosa;;"682919133374185473";https://twitter.com/ValeAyala2012/status/682919133374185473
FreddyGarSciaCO;2016/01/01 08:39;1;0;"Bienvenido @EnriquePenalosa a la Alcaldia de Bogotá, esta tribuna le apoyara, pero, estaremos atentos a su gestión. pic.twitter.com/gWbTvausLP";Bogotá, D.C., Colombia;@EnriquePenalosa;;"682919117318451200";https://twitter.com/FreddyGarSciaCO/status/682919117318451200
frgualdron2;2016/01/01 08:39;0;0;"@bogdoymipalabra de confiar en admón de @EnriquePenalosa; pero hacer veeduría y control contra chambonadas como esta https://twitter.com/elespectador/status/682901640299425792 …";;@bogdoymipalabra @EnriquePenalosa;;"682918998372122625";https://twitter.com/frgualdron2/status/682918998372122625
Shigeru_San;2016/01/01 08:38;0;0;"@Fikeagle @EnriquePenalosa así es, pero el metro sumergiría a la ciudad en un caos IMPRESIONANTE; una lástima.";;@Fikeagle @EnriquePenalosa;;"682918832214818817";https://twitter.com/Shigeru_San/status/682918832214818817
JoseBorbon;2016/01/01 08:38;0;1;"Feliz año para todos, se inicia el 2016 trabajando. Hoy posesión de nuevo alcalde de Bogotá @EnriquePenalosa";;@EnriquePenalosa;;"682918780641652736";https://twitter.com/JoseBorbon/status/682918780641652736
JSSaab;2016/01/01 08:37;0;0;"Hoy, el primer día del resto de nuestras vidas sin Petro (esperemos). Hoy, el primer día de 4 años de @EnriquePenalosa Bogotá y sus gozosos";;@EnriquePenalosa;;"682918696663281664";https://twitter.com/JSSaab/status/682918696663281664
